frame,images_centroid_x,images_centroid_y,images_delta_x,images_delta_y,images_distance,images2_centroid_x,images2_centroid_y,images2_delta_x,images2_delta_y,images2_distance,timestamp_s
2356,15,17,-1,1,1.414213562,15,18,0,0,0,117.8
2357,16,16,1,-1,1.414213562,13,14,-2,-4,4.472135955,117.85
2358,17,15,1,-1,1.414213562,15,17,2,3,3.605551275,117.9
2359,16,17,-1,2,2.236067977,15,17,0,0,0,117.95
2360,15,17,-1,0,1,16,19,1,2,2.236067977,118
2361,17,16,2,-1,2.236067977,15,17,-1,-2,2.236067977,118.05
2362,17,17,0,1,1,16,18,1,1,1.414213562,118.1
2363,17,19,0,2,2,16,16,0,-2,2,118.15
2364,17,16,0,-3,3,16,19,0,3,3,118.2
2365,18,16,1,0,1,15,16,-1,-3,3.16227766,118.25
2366,16,18,-2,2,2.828427125,15,18,0,2,2,118.3
2367,16,18,0,0,0,15,15,0,-3,3,118.35
2368,16,19,0,1,1,15,17,0,2,2,118.4
2369,15,18,-1,-1,1.414213562,15,16,0,-1,1,118.45
2370,16,19,1,1,1.414213562,15,18,0,2,2,118.5
2371,15,19,-1,0,1,13,19,-2,1,2.236067977,118.55
2372,16,18,1,-1,1.414213562,15,19,2,0,2,118.6
2373,14,19,-2,1,2.236067977,14,19,-1,0,1,118.65
2374,16,19,2,0,2,15,17,1,-2,2.236067977,118.7
2375,14,18,-2,-1,2.236067977,15,17,0,0,0,118.75
2376,16,19,2,1,2.236067977,15,18,0,1,1,118.8
2377,15,19,-1,0,1,16,19,1,1,1.414213562,118.85
2378,14,19,-1,0,1,15,19,-1,0,1,118.9
2379,15,18,1,-1,1.414213562,15,18,0,-1,1,118.95
2380,15,18,0,0,0,15,18,0,0,0,119
2381,14,17,-1,-1,1.414213562,14,18,-1,0,1,119.05
2382,16,20,2,3,3.605551275,14,17,0,-1,1,119.1
2383,16,19,0,-1,1,15,17,1,0,1,119.15
2384,16,19,0,0,0,15,18,0,1,1,119.2
2385,16,18,0,-1,1,16,17,1,-1,1.414213562,119.25
2386,16,18,0,0,0,16,17,0,0,0,119.3
2387,16,18,0,0,0,16,17,0,0,0,119.35
2388,16,17,0,-1,1,19,17,3,0,3,119.4
2389,15,17,-1,0,1,,,,,,119.45
2390,15,17,0,0,0,14,16,-5,-1,5.099019514,119.5
2391,16,17,1,0,1,14,17,0,1,1,119.55
2392,15,17,-1,0,1,15,17,1,0,1,119.6
2393,15,16,0,-1,1,15,16,0,-1,1,119.65
2394,16,17,1,1,1.414213562,15,17,0,1,1,119.7
2395,17,16,1,-1,1.414213562,14,18,-1,1,1.414213562,119.75
2396,16,15,-1,-1,1.414213562,15,17,1,-1,1.414213562,119.8
2397,19,15,3,0,3,13,18,-2,1,2.236067977,119.85
2398,17,17,-2,2,2.828427125,15,18,2,0,2,119.9
2399,17,14,0,-3,3,16,16,1,-2,2.236067977,119.95
2400,15,17,-2,3,3.605551275,15,16,-1,0,1,120
2401,16,16,1,-1,1.414213562,15,16,0,0,0,120.05
2402,,,,,,15,17,0,1,1,120.1
2403,15,17,-1,1,1.414213562,15,17,0,0,0,120.15
2404,15,18,0,1,1,15,17,0,0,0,120.2
2405,14,19,-1,1,1.414213562,14,17,-1,0,1,120.25
2406,14,17,0,-2,2,15,16,1,-1,1.414213562,120.3
2407,15,18,1,1,1.414213562,13,17,-2,1,2.236067977,120.35
2408,15,17,0,-1,1,15,18,2,1,2.236067977,120.4
2409,15,18,0,1,1,15,18,0,0,0,120.45
2410,15,17,0,-1,1,13,16,-2,-2,2.828427125,120.5
2411,15,17,0,0,0,14,16,1,0,1,120.55
2412,15,18,0,1,1,15,17,1,1,1.414213562,120.6
2413,15,18,0,0,0,15,18,0,1,1,120.65
2414,16,18,1,0,1,15,19,0,1,1,120.7
2415,15,19,-1,1,1.414213562,14,18,-1,-1,1.414213562,120.75
2416,15,20,0,1,1,,,,,,120.8
2417,14,19,-1,-1,1.414213562,15,18,1,0,1,120.85
2418,15,19,1,0,1,15,19,0,1,1,120.9
2419,16,19,1,0,1,16,18,1,-1,1.414213562,120.95
2420,15,20,-1,1,1.414213562,15,19,-1,1,1.414213562,121
2421,16,19,1,-1,1.414213562,15,19,0,0,0,121.05
2422,16,21,0,2,2,15,19,0,0,0,121.1
2423,16,20,0,-1,1,14,18,-1,-1,1.414213562,121.15
2424,16,20,0,0,0,15,18,1,0,1,121.2
2425,17,20,1,0,1,14,17,-1,-1,1.414213562,121.25
2426,16,20,-1,0,1,15,19,1,2,2.236067977,121.3
2427,16,21,0,1,1,17,19,2,0,2,121.35
2428,15,20,-1,-1,1.414213562,15,18,-2,-1,2.236067977,121.4
2429,16,20,1,0,1,15,17,0,-1,1,121.45
2430,,,,,,16,17,1,0,1,121.5
2431,18,18,2,-2,2.828427125,16,18,0,1,1,121.55
2432,17,20,-1,2,2.236067977,15,18,-1,0,1,121.6
2433,17,21,0,1,1,14,18,-1,0,1,121.65
2434,17,18,0,-3,3,16,16,2,-2,2.828427125,121.7
2435,16,19,-1,1,1.414213562,15,18,-1,2,2.236067977,121.75
2436,17,20,1,1,1.414213562,15,18,0,0,0,121.8
2437,16,19,-1,-1,1.414213562,16,18,1,0,1,121.85
2438,17,18,1,-1,1.414213562,15,17,-1,-1,1.414213562,121.9
2439,16,19,-1,1,1.414213562,14,18,-1,1,1.414213562,121.95
2440,17,19,1,0,1,15,18,1,0,1,122
2441,,,,,,16,17,1,-1,1.414213562,122.05
2442,17,18,0,-1,1,15,17,-1,0,1,122.1
2443,17,18,0,0,0,16,17,1,0,1,122.15
2444,17,18,0,0,0,16,18,0,1,1,122.2
2445,18,19,1,1,1.414213562,16,17,0,-1,1,122.25
2446,,,,,,,,,,,122.3
2447,17,18,-1,-1,1.414213562,16,18,0,1,1,122.35
2448,15,19,-2,1,2.236067977,16,17,0,-1,1,122.4
2449,17,18,2,-1,2.236067977,16,17,0,0,0,122.45
2450,17,18,0,0,0,16,16,0,-1,1,122.5
2451,18,18,1,0,1,16,16,0,0,0,122.55
2452,16,17,-2,-1,2.236067977,17,17,1,1,1.414213562,122.6
2453,17,19,1,2,2.236067977,16,17,-1,0,1,122.65
2454,16,19,-1,0,1,16,17,0,0,0,122.7
2455,15,17,-1,-2,2.236067977,15,18,-1,1,1.414213562,122.75
2456,14,18,-1,1,1.414213562,15,18,0,0,0,122.8
2457,15,17,1,-1,1.414213562,15,17,0,-1,1,122.85
2458,15,16,0,-1,1,14,17,-1,0,1,122.9
2459,17,17,2,1,2.236067977,16,16,2,-1,2.236067977,122.95
2460,16,18,-1,1,1.414213562,16,18,0,2,2,123
2461,17,18,1,0,1,15,17,-1,-1,1.414213562,123.05
2462,16,17,-1,-1,1.414213562,15,17,0,0,0,123.1
2463,17,18,1,1,1.414213562,14,17,-1,0,1,123.15
2464,16,16,-1,-2,2.236067977,17,17,3,0,3,123.2
2465,16,18,0,2,2,15,19,-2,2,2.828427125,123.25
2466,15,17,-1,-1,1.414213562,17,18,2,-1,2.236067977,123.3
2467,16,17,1,0,1,15,18,-2,0,2,123.35
2468,16,18,0,1,1,15,18,0,0,0,123.4
2469,16,18,0,0,0,14,14,-1,-4,4.123105626,123.45
2470,17,18,1,0,1,15,16,1,2,2.236067977,123.5
2471,18,19,1,1,1.414213562,16,15,1,-1,1.414213562,123.55
2472,17,20,-1,1,1.414213562,17,17,1,2,2.236067977,123.6
2473,17,19,0,-1,1,19,16,2,-1,2.236067977,123.65
2474,18,18,1,-1,1.414213562,17,15,-2,-1,2.236067977,123.7
2475,17,19,-1,1,1.414213562,19,18,2,3,3.605551275,123.75
2476,18,17,1,-2,2.236067977,18,17,-1,-1,1.414213562,123.8
2477,17,18,-1,1,1.414213562,17,15,-1,-2,2.236067977,123.85
2478,16,18,-1,0,1,18,16,1,1,1.414213562,123.9
2479,15,17,-1,-1,1.414213562,17,16,-1,0,1,123.95
2480,15,17,0,0,0,16,17,-1,1,1.414213562,124
2481,15,17,0,0,0,16,17,0,0,0,124.05
2482,15,15,0,-2,2,14,17,-2,0,2,124.1
2483,,,,,,15,16,1,-1,1.414213562,124.15
2484,18,17,3,2,3.605551275,16,17,1,1,1.414213562,124.2
2485,,,,,,17,17,1,0,1,124.25
2486,,,,,,14,16,-3,-1,3.16227766,124.3
2487,16,19,-2,2,2.828427125,16,17,2,1,2.236067977,124.35
2488,16,18,0,-1,1,17,16,1,-1,1.414213562,124.4
2489,16,18,0,0,0,17,18,0,2,2,124.45
2490,15,19,-1,1,1.414213562,17,15,0,-3,3,124.5
2491,15,19,0,0,0,16,15,-1,0,1,124.55
2492,15,17,0,-2,2,16,16,0,1,1,124.6
2493,15,16,0,-1,1,15,15,-1,-1,1.414213562,124.65
2494,17,13,2,-3,3.605551275,16,17,1,2,2.236067977,124.7
2495,16,17,-1,4,4.123105626,16,16,0,-1,1,124.75
2496,14,17,-2,0,2,17,15,1,-1,1.414213562,124.8
2497,15,19,1,2,2.236067977,16,17,-1,2,2.236067977,124.85
2498,15,19,0,0,0,16,17,0,0,0,124.9
2499,16,19,1,0,1,15,16,-1,-1,1.414213562,124.95
2500,16,19,0,0,0,16,17,1,1,1.414213562,125
2501,16,20,0,1,1,16,16,0,-1,1,125.05
2502,16,19,0,-1,1,16,17,0,1,1,125.1
2503,17,18,1,-1,1.414213562,16,16,0,-1,1,125.15
2504,16,19,-1,1,1.414213562,16,17,0,1,1,125.2
2505,18,20,2,1,2.236067977,16,18,0,1,1,125.25
2506,15,20,-3,0,3,16,19,0,1,1,125.3
2507,17,19,2,-1,2.236067977,16,18,0,-1,1,125.35
2508,17,19,0,0,0,18,19,2,1,2.236067977,125.4
2509,18,20,1,1,1.414213562,17,18,-1,-1,1.414213562,125.45
2510,18,19,0,-1,1,18,18,1,0,1,125.5
2511,19,19,1,0,1,19,18,1,0,1,125.55
2512,19,20,0,1,1,18,17,-1,-1,1.414213562,125.6
2513,17,17,-2,-3,3.605551275,18,17,0,0,0,125.65
2514,16,19,-1,2,2.236067977,18,17,0,0,0,125.7
2515,17,18,1,-1,1.414213562,17,16,-1,-1,1.414213562,125.75
2516,18,19,1,1,1.414213562,16,15,-1,-1,1.414213562,125.8
2517,18,18,0,-1,1,17,18,1,3,3.16227766,125.85
2518,16,20,-2,2,2.828427125,21,14,4,-4,5.656854249,125.9
2519,16,20,0,0,0,17,19,-4,5,6.403124237,125.95
2520,,,,,,16,19,-1,0,1,126
2521,16,20,0,0,0,16,19,0,0,0,126.05
2522,16,19,0,-1,1,17,18,1,-1,1.414213562,126.1
2523,17,20,1,1,1.414213562,17,18,0,0,0,126.15
2524,18,19,1,-1,1.414213562,17,18,0,0,0,126.2
2525,18,19,0,0,0,17,16,0,-2,2,126.25
2526,18,19,0,0,0,18,20,1,4,4.123105626,126.3
2527,17,20,-1,1,1.414213562,18,18,0,-2,2,126.35
2528,17,21,0,1,1,18,18,0,0,0,126.4
2529,17,20,0,-1,1,19,18,1,0,1,126.45
2530,18,20,1,0,1,20,17,1,-1,1.414213562,126.5
2531,17,18,-1,-2,2.236067977,17,19,-3,2,3.605551275,126.55
2532,19,19,2,1,2.236067977,16,18,-1,-1,1.414213562,126.6
2533,18,20,-1,1,1.414213562,17,18,1,0,1,126.65
2534,18,19,0,-1,1,17,18,0,0,0,126.7
2535,16,19,-2,0,2,18,17,1,-1,1.414213562,126.75
2536,18,18,2,-1,2.236067977,17,19,-1,2,2.236067977,126.8
2537,17,18,-1,0,1,,,,,,126.85
2538,18,18,1,0,1,18,20,1,1,1.414213562,126.9
2539,18,20,0,2,2,17,20,-1,0,1,126.95
2540,19,16,1,-4,4.123105626,16,18,-1,-2,2.236067977,127
2541,19,20,0,4,4,17,15,1,-3,3.16227766,127.05
2542,18,20,-1,0,1,18,19,1,4,4.123105626,127.1
2543,18,18,0,-2,2,17,18,-1,-1,1.414213562,127.15
2544,17,16,-1,-2,2.236067977,16,20,-1,2,2.236067977,127.2
2545,17,19,0,3,3,16,19,0,-1,1,127.25
2546,17,19,0,0,0,17,20,1,1,1.414213562,127.3
2547,17,18,0,-1,1,16,20,-1,0,1,127.35
2548,18,18,1,0,1,16,20,0,0,0,127.4
2549,17,20,-1,2,2.236067977,16,19,0,-1,1,127.45
2550,17,19,0,-1,1,16,20,0,1,1,127.5
2551,16,19,-1,0,1,16,20,0,0,0,127.55
2552,18,19,2,0,2,18,19,2,-1,2.236067977,127.6
2553,16,18,-2,-1,2.236067977,15,18,-3,-1,3.16227766,127.65
2554,18,19,2,1,2.236067977,15,18,0,0,0,127.7
2555,16,18,-2,-1,2.236067977,16,19,1,1,1.414213562,127.75
2556,16,18,0,0,0,16,18,0,-1,1,127.8
2557,15,17,-1,-1,1.414213562,15,19,-1,1,1.414213562,127.85
2558,17,17,2,0,2,14,19,-1,0,1,127.9
2559,17,20,0,3,3,15,20,1,1,1.414213562,127.95
2560,15,19,-2,-1,2.236067977,15,19,0,-1,1,128
2561,17,18,2,-1,2.236067977,16,19,1,0,1,128.05
2562,17,19,0,1,1,16,20,0,1,1,128.1
2563,18,17,1,-2,2.236067977,17,20,1,0,1,128.15
2564,18,19,0,2,2,17,20,0,0,0,128.2
2565,17,21,-1,2,2.236067977,17,20,0,0,0,128.25
2566,16,19,-1,-2,2.236067977,17,19,0,-1,1,128.3
2567,18,19,2,0,2,18,18,1,-1,1.414213562,128.35
2568,17,18,-1,-1,1.414213562,17,19,-1,1,1.414213562,128.4
2569,17,19,0,1,1,17,18,0,-1,1,128.45
2570,17,20,0,1,1,18,18,1,0,1,128.5
2571,16,19,-1,-1,1.414213562,17,19,-1,1,1.414213562,128.55
2572,16,19,0,0,0,16,19,-1,0,1,128.6
2573,17,20,1,1,1.414213562,16,17,0,-2,2,128.65
2574,17,20,0,0,0,16,18,0,1,1,128.7
2575,16,21,-1,1,1.414213562,15,19,-1,1,1.414213562,128.75
2576,15,17,-1,-4,4.123105626,15,20,0,1,1,128.8
2577,17,18,2,1,2.236067977,16,20,1,0,1,128.85
2578,16,20,-1,2,2.236067977,15,19,-1,-1,1.414213562,128.9
2579,16,19,0,-1,1,15,20,0,1,1,128.95
2580,17,19,1,0,1,14,20,-1,0,1,129
2581,17,20,0,1,1,16,19,2,-1,2.236067977,129.05
2582,16,21,-1,1,1.414213562,15,20,-1,1,1.414213562,129.1
2583,23,4,7,-17,18.38477631,16,20,1,0,1,129.15
2584,17,20,-6,16,17.08800749,16,19,0,-1,1,129.2
2585,17,20,0,0,0,17,18,1,-1,1.414213562,129.25
2586,,,,,,16,19,-1,1,1.414213562,129.3
2587,18,20,1,0,1,16,18,0,-1,1,129.35
2588,18,21,0,1,1,17,18,1,0,1,129.4
2589,18,21,0,0,0,16,19,-1,1,1.414213562,129.45
2590,17,21,-1,0,1,16,18,0,-1,1,129.5
2591,16,20,-1,-1,1.414213562,15,18,-1,0,1,129.55
2592,18,20,2,0,2,17,17,2,-1,2.236067977,129.6
2593,19,15,1,-5,5.099019514,16,19,-1,2,2.236067977,129.65
2594,22,21,3,6,6.708203932,17,18,1,-1,1.414213562,129.7
2595,17,21,-5,0,5,14,17,-3,-1,3.16227766,129.75
2596,18,20,1,-1,1.414213562,16,19,2,2,2.828427125,129.8
2597,17,20,-1,0,1,17,22,1,3,3.16227766,129.85
2598,18,20,1,0,1,14,16,-3,-6,6.708203932,129.9
2599,18,20,0,0,0,14,15,0,-1,1,129.95
2600,19,18,1,-2,2.236067977,17,19,3,4,5,130
2601,18,20,-1,2,2.236067977,16,19,-1,0,1,130.05
2602,18,21,0,1,1,16,20,0,1,1,130.1
2603,17,20,-1,-1,1.414213562,17,18,1,-2,2.236067977,130.15
2604,18,20,1,0,1,15,18,-2,0,2,130.2
2605,17,18,-1,-2,2.236067977,16,19,1,1,1.414213562,130.25
2606,17,20,0,2,2,16,19,0,0,0,130.3
2607,17,19,0,-1,1,16,18,0,-1,1,130.35
2608,16,20,-1,1,1.414213562,16,18,0,0,0,130.4
2609,16,19,0,-1,1,16,19,0,1,1,130.45
2610,19,15,3,-4,5,16,17,0,-2,2,130.5
2611,,,,,,16,15,0,-2,2,130.55
2612,17,19,-2,4,4.472135955,16,18,0,3,3,130.6
2613,18,19,1,0,1,,,,,,130.65
2614,18,21,0,2,2,17,19,1,1,1.414213562,130.7
2615,17,20,-1,-1,1.414213562,16,19,-1,0,1,130.75
2616,17,20,0,0,0,16,17,0,-2,2,130.8
2617,17,20,0,0,0,17,17,1,0,1,130.85
2618,20,12,3,-8,8.544003745,17,18,0,1,1,130.9
2619,18,17,-2,5,5.385164807,16,18,-1,0,1,130.95
2620,15,18,-3,1,3.16227766,15,19,-1,1,1.414213562,131
2621,16,18,1,0,1,16,19,1,0,1,131.05
2622,16,20,0,2,2,16,18,0,-1,1,131.1
2623,16,18,0,-2,2,17,21,1,3,3.16227766,131.15
2624,17,20,1,2,2.236067977,16,20,-1,-1,1.414213562,131.2
2625,16,19,-1,-1,1.414213562,17,19,1,-1,1.414213562,131.25
2626,17,18,1,-1,1.414213562,16,19,-1,0,1,131.3
2627,16,19,-1,1,1.414213562,16,19,0,0,0,131.35
2628,15,16,-1,-3,3.16227766,16,20,0,1,1,131.4
2629,16,20,1,4,4.123105626,16,18,0,-2,2,131.45
2630,17,19,1,-1,1.414213562,15,18,-1,0,1,131.5
2631,16,19,-1,0,1,16,18,1,0,1,131.55
2632,16,19,0,0,0,13,18,-3,0,3,131.6
2633,17,18,1,-1,1.414213562,14,17,1,-1,1.414213562,131.65
2634,15,19,-2,1,2.236067977,16,17,2,0,2,131.7
2635,16,18,1,-1,1.414213562,16,18,0,1,1,131.75
2636,15,18,-1,0,1,15,18,-1,0,1,131.8
2637,16,17,1,-1,1.414213562,17,19,2,1,2.236067977,131.85
2638,16,17,0,0,0,15,19,-2,0,2,131.9
2639,15,17,-1,0,1,15,18,0,-1,1,131.95
2640,16,18,1,1,1.414213562,16,18,1,0,1,132
2641,16,19,0,1,1,15,19,-1,1,1.414213562,132.05
2642,15,17,-1,-2,2.236067977,16,18,1,-1,1.414213562,132.1
2643,18,17,3,0,3,16,17,0,-1,1,132.15
2644,17,17,-1,0,1,16,17,0,0,0,132.2
2645,18,18,1,1,1.414213562,16,18,0,1,1,132.25
2646,16,18,-2,0,2,17,18,1,0,1,132.3
2647,18,18,2,0,2,17,18,0,0,0,132.35
2648,17,18,-1,0,1,17,18,0,0,0,132.4
2649,17,18,0,0,0,16,17,-1,-1,1.414213562,132.45
2650,19,19,2,1,2.236067977,16,18,0,1,1,132.5
2651,17,18,-2,-1,2.236067977,16,18,0,0,0,132.55
2652,17,19,0,1,1,17,18,1,0,1,132.6
2653,17,18,0,-1,1,18,17,1,-1,1.414213562,132.65
2654,17,18,0,0,0,17,17,-1,0,1,132.7
2655,16,18,-1,0,1,17,20,0,3,3,132.75
2656,17,19,1,1,1.414213562,,,,,,132.8
2657,15,18,-2,-1,2.236067977,18,18,1,-2,2.236067977,132.85
2658,,,,,,17,18,-1,0,1,132.9
2659,16,19,1,1,1.414213562,17,18,0,0,0,132.95
2660,17,17,1,-2,2.236067977,18,19,1,1,1.414213562,133
2661,16,18,-1,1,1.414213562,17,17,-1,-2,2.236067977,133.05
2662,,,,,,16,18,-1,1,1.414213562,133.1
2663,,,,,,,,,,,133.15
2664,14,19,-2,1,2.236067977,17,17,1,-1,1.414213562,133.2
2665,15,18,1,-1,1.414213562,17,17,0,0,0,133.25
2666,15,19,0,1,1,16,17,-1,0,1,133.3
2667,15,18,0,-1,1,17,17,1,0,1,133.35
2668,17,18,2,0,2,17,18,0,1,1,133.4
2669,16,19,-1,1,1.414213562,17,17,0,-1,1,133.45
2670,17,19,1,0,1,16,18,-1,1,1.414213562,133.5
2671,,,,,,17,18,1,0,1,133.55
2672,17,19,0,0,0,17,17,0,-1,1,133.6
2673,16,18,-1,-1,1.414213562,17,18,0,1,1,133.65
2674,17,19,1,1,1.414213562,17,18,0,0,0,133.7
2675,17,19,0,0,0,18,18,1,0,1,133.75
2676,17,20,0,1,1,16,17,-2,-1,2.236067977,133.8
2677,16,19,-1,-1,1.414213562,18,17,2,0,2,133.85
2678,16,18,0,-1,1,16,19,-2,2,2.828427125,133.9
2679,17,18,1,0,1,17,18,1,-1,1.414213562,133.95
2680,17,18,0,0,0,18,18,1,0,1,134
2681,16,18,-1,0,1,16,17,-2,-1,2.236067977,134.05
2682,16,19,0,1,1,18,13,2,-4,4.472135955,134.1
2683,17,19,1,0,1,17,18,-1,5,5.099019514,134.15
2684,17,20,0,1,1,17,17,0,-1,1,134.2
2685,18,18,1,-2,2.236067977,17,16,0,-1,1,134.25
2686,17,18,-1,0,1,16,18,-1,2,2.236067977,134.3
2687,18,18,1,0,1,16,17,0,-1,1,134.35
2688,16,21,-2,3,3.605551275,,,,,,134.4
2689,15,19,-1,-2,2.236067977,,,,,,134.45
2690,16,18,1,-1,1.414213562,,,,,,134.5
2691,16,19,0,1,1,17,17,1,0,1,134.55
2692,16,18,0,-1,1,,,,,,134.6
2693,16,18,0,0,0,18,18,1,1,1.414213562,134.65
2694,17,19,1,1,1.414213562,15,15,-3,-3,4.242640687,134.7
2695,17,19,0,0,0,17,17,2,2,2.828427125,134.75
2696,17,19,0,0,0,17,18,0,1,1,134.8
2697,17,19,0,0,0,17,17,0,-1,1,134.85
2698,16,19,-1,0,1,17,17,0,0,0,134.9
2699,17,19,1,0,1,17,17,0,0,0,134.95
2700,17,19,0,0,0,16,17,-1,0,1,135
2701,,,,,,18,17,2,0,2,135.05
2702,17,18,0,-1,1,17,17,-1,0,1,135.1
2703,17,19,0,1,1,16,17,-1,0,1,135.15
2704,17,18,0,-1,1,17,16,1,-1,1.414213562,135.2
2705,16,18,-1,0,1,17,18,0,2,2,135.25
2706,17,19,1,1,1.414213562,16,16,-1,-2,2.236067977,135.3
2707,17,20,0,1,1,16,15,0,-1,1,135.35
2708,17,20,0,0,0,17,17,1,2,2.236067977,135.4
2709,18,17,1,-3,3.16227766,15,14,-2,-3,3.605551275,135.45
2710,17,19,-1,2,2.236067977,17,15,2,1,2.236067977,135.5
2711,17,19,0,0,0,16,15,-1,0,1,135.55
2712,17,20,0,1,1,19,15,3,0,3,135.6
2713,17,19,0,-1,1,18,16,-1,1,1.414213562,135.65
2714,19,14,2,-5,5.385164807,18,17,0,1,1,135.7
2715,19,20,0,6,6,14,12,-4,-5,6.403124237,135.75
2716,18,19,-1,-1,1.414213562,18,17,4,5,6.403124237,135.8
2717,17,19,-1,0,1,18,18,0,1,1,135.85
2718,16,20,-1,1,1.414213562,18,18,0,0,0,135.9
2719,17,17,1,-3,3.16227766,17,17,-1,-1,1.414213562,135.95
2720,18,18,1,1,1.414213562,17,17,0,0,0,136
2721,16,20,-2,2,2.828427125,17,18,0,1,1,136.05
2722,18,19,2,-1,2.236067977,15,19,-2,1,2.236067977,136.1
2723,17,20,-1,1,1.414213562,18,18,3,-1,3.16227766,136.15
2724,17,20,0,0,0,16,17,-2,-1,2.236067977,136.2
2725,17,19,0,-1,1,14,14,-2,-3,3.605551275,136.25
2726,17,20,0,1,1,18,15,4,1,4.123105626,136.3
2727,17,19,0,-1,1,18,16,0,1,1,136.35
2728,18,18,1,-1,1.414213562,17,16,-1,0,1,136.4
2729,18,19,0,1,1,17,17,0,1,1,136.45
2730,18,20,0,1,1,17,17,0,0,0,136.5
2731,18,19,0,-1,1,17,16,0,-1,1,136.55
2732,19,21,1,2,2.236067977,17,18,0,2,2,136.6
2733,17,20,-2,-1,2.236067977,17,19,0,1,1,136.65
2734,17,21,0,1,1,,,,,,136.7
2735,18,19,1,-2,2.236067977,18,18,1,-1,1.414213562,136.75
2736,18,20,0,1,1,18,17,0,-1,1,136.8
2737,18,18,0,-2,2,18,17,0,0,0,136.85
2738,18,19,0,1,1,19,18,1,1,1.414213562,136.9
2739,17,19,-1,0,1,18,18,-1,0,1,136.95
2740,15,17,-2,-2,2.828427125,19,17,1,-1,1.414213562,137
2741,17,19,2,2,2.828427125,19,17,0,0,0,137.05
2742,17,20,0,1,1,11,6,-8,-11,13.60147051,137.1
2743,18,19,1,-1,1.414213562,,,,,,137.15
2744,18,18,0,-1,1,20,17,9,11,14.2126704,137.2
2745,18,19,0,1,1,21,18,1,1,1.414213562,137.25
2746,18,19,0,0,0,21,17,0,-1,1,137.3
2747,18,18,0,-1,1,,,,,,137.35
2748,18,19,0,1,1,19,16,-2,-1,2.236067977,137.4
2749,17,18,-1,-1,1.414213562,19,16,0,0,0,137.45
2750,18,19,1,1,1.414213562,21,17,2,1,2.236067977,137.5
2751,19,19,1,0,1,,,,,,137.55
2752,20,19,1,0,1,22,14,1,-3,3.16227766,137.6
2753,18,19,-2,0,2,19,17,-3,3,4.242640687,137.65
2754,18,20,0,1,1,19,17,0,0,0,137.7
2755,19,18,1,-2,2.236067977,19,17,0,0,0,137.75
2756,18,18,-1,0,1,19,16,0,-1,1,137.8
2757,16,16,-2,-2,2.828427125,20,16,1,0,1,137.85
2758,18,19,2,3,3.605551275,18,16,-2,0,2,137.9
2759,16,20,-2,1,2.236067977,18,17,0,1,1,137.95
2760,17,19,1,-1,1.414213562,17,17,-1,0,1,138
2761,17,20,0,1,1,18,16,1,-1,1.414213562,138.05
2762,17,21,0,1,1,17,17,-1,1,1.414213562,138.1
2763,18,20,1,-1,1.414213562,19,16,2,-1,2.236067977,138.15
2764,19,19,1,-1,1.414213562,17,14,-2,-2,2.828427125,138.2
2765,19,17,0,-2,2,18,16,1,2,2.236067977,138.25
2766,18,18,-1,1,1.414213562,18,16,0,0,0,138.3
2767,19,18,1,0,1,18,17,0,1,1,138.35
2768,19,18,0,0,0,19,17,1,0,1,138.4
2769,19,19,0,1,1,18,16,-1,-1,1.414213562,138.45
2770,18,17,-1,-2,2.236067977,17,14,-1,-2,2.236067977,138.5
2771,18,18,0,1,1,18,15,1,1,1.414213562,138.55
2772,17,16,-1,-2,2.236067977,17,15,-1,0,1,138.6
2773,19,16,2,0,2,18,16,1,1,1.414213562,138.65
2774,18,17,-1,1,1.414213562,18,15,0,-1,1,138.7
2775,19,16,1,-1,1.414213562,18,16,0,1,1,138.75
2776,19,15,0,-1,1,18,15,0,-1,1,138.8
2777,,,,,,18,16,0,1,1,138.85
2778,,,,,,19,15,1,-1,1.414213562,138.9
2779,19,16,0,1,1,19,17,0,2,2,138.95
2780,18,17,-1,1,1.414213562,19,15,0,-2,2,139
2781,18,17,0,0,0,19,16,0,1,1,139.05
2782,18,17,0,0,0,18,15,-1,-1,1.414213562,139.1
2783,17,16,-1,-1,1.414213562,17,15,-1,0,1,139.15
2784,17,17,0,1,1,17,16,0,1,1,139.2
2785,16,17,-1,0,1,18,16,1,0,1,139.25
2786,18,17,2,0,2,16,15,-2,-1,2.236067977,139.3
2787,17,17,-1,0,1,18,16,2,1,2.236067977,139.35
2788,18,16,1,-1,1.414213562,16,16,-2,0,2,139.4
2789,17,18,-1,2,2.236067977,17,15,1,-1,1.414213562,139.45
2790,17,15,0,-3,3,17,15,0,0,0,139.5
2791,17,17,0,2,2,18,16,1,1,1.414213562,139.55
2792,18,17,1,0,1,17,15,-1,-1,1.414213562,139.6
2793,17,17,-1,0,1,18,16,1,1,1.414213562,139.65
2794,18,17,1,0,1,17,16,-1,0,1,139.7
2795,17,17,-1,0,1,17,17,0,1,1,139.75
2796,17,17,0,0,0,17,17,0,0,0,139.8
2797,16,16,-1,-1,1.414213562,17,17,0,0,0,139.85
2798,16,16,0,0,0,17,17,0,0,0,139.9
2799,17,17,1,1,1.414213562,19,17,2,0,2,139.95
2800,16,17,-1,0,1,18,17,-1,0,1,140
2801,16,17,0,0,0,18,14,0,-3,3,140.05
2802,18,16,2,-1,2.236067977,17,15,-1,1,1.414213562,140.1
2803,16,17,-2,1,2.236067977,18,15,1,0,1,140.15
