frame,images_centroid_x,images_centroid_y,images_delta_x,images_delta_y,images_distance,images2_centroid_x,images2_centroid_y,images2_delta_x,images2_delta_y,images2_distance,timestamp_s
7932,22,26,2,1,2.23606797749979,18,23,1,2,2.23606797749979,396.6
7933,23,26,1,0,1.0,18,24,0,1,1.0,396.65
7934,20,25,-3,-1,3.1622776601683795,18,23,0,-1,1.0,396.7
7935,21,24,1,-1,1.4142135623730951,17,23,-1,0,1.0,396.75
7936,21,26,0,2,2.0,17,24,0,1,1.0,396.8
7937,21,25,0,-1,1.0,16,23,-1,-1,1.4142135623730951,396.85
7938,22,26,1,1,1.4142135623730951,17,23,1,0,1.0,396.9
7939,22,25,0,-1,1.0,16,23,-1,0,1.0,396.95
7940,22,26,0,1,1.0,16,22,0,-1,1.0,397.0
7941,20,26,-2,0,2.0,17,23,1,1,1.4142135623730951,397.05
7942,21,26,1,0,1.0,17,22,0,-1,1.0,397.1
7943,21,26,0,0,0.0,17,23,0,1,1.0,397.15
7944,21,27,0,1,1.0,16,23,-1,0,1.0,397.2
7945,22,27,1,0,1.0,16,22,0,-1,1.0,397.25
7946,22,27,0,0,0.0,17,24,1,2,2.23606797749979,397.3
7947,21,25,-1,-2,2.23606797749979,17,23,0,-1,1.0,397.35
7948,23,25,2,0,2.0,16,23,-1,0,1.0,397.4
7949,21,25,-2,0,2.0,17,23,1,0,1.0,397.45
7950,22,26,1,1,1.4142135623730951,17,22,0,-1,1.0,397.5
7951,21,26,-1,0,1.0,17,22,0,0,0.0,397.55
7952,20,26,-1,0,1.0,18,23,1,1,1.4142135623730951,397.6
7953,21,27,1,1,1.4142135623730951,17,21,-1,-2,2.23606797749979,397.65
7954,20,27,-1,0,1.0,17,23,0,2,2.0,397.7
7955,20,27,0,0,0.0,17,23,0,0,0.0,397.75
7956,21,27,1,0,1.0,16,23,-1,0,1.0,397.8
7957,21,27,0,0,0.0,16,23,0,0,0.0,397.85
7958,21,27,0,0,0.0,15,23,-1,0,1.0,397.9
7959,21,26,0,-1,1.0,16,23,1,0,1.0,397.95
7960,21,26,0,0,0.0,16,23,0,0,0.0,398.0
7961,21,25,0,-1,1.0,17,22,1,-1,1.4142135623730951,398.05
7962,21,27,0,2,2.0,17,22,0,0,0.0,398.1
7963,20,24,-1,-3,3.1622776601683795,16,22,-1,0,1.0,398.15
7964,21,25,1,1,1.4142135623730951,16,22,0,0,0.0,398.2
7965,20,28,-1,3,3.1622776601683795,15,23,-1,1,1.4142135623730951,398.25
7966,20,28,0,0,0.0,16,22,1,-1,1.4142135623730951,398.3
7967,20,28,0,0,0.0,16,22,0,0,0.0,398.35
7968,,,,,,17,22,1,0,1.0,398.4
7969,20,28,0,0,0.0,17,22,0,0,0.0,398.45
7970,20,27,0,-1,1.0,17,21,0,-1,1.0,398.5
7971,20,27,0,0,0.0,17,22,0,1,1.0,398.55
7972,21,27,1,0,1.0,17,23,0,1,1.0,398.6
7973,21,27,0,0,0.0,17,23,0,0,0.0,398.65
7974,20,27,-1,0,1.0,17,22,0,-1,1.0,398.7
7975,21,27,1,0,1.0,16,21,-1,-1,1.4142135623730951,398.75
7976,21,27,0,0,0.0,16,21,0,0,0.0,398.8
7977,21,26,0,-1,1.0,16,21,0,0,0.0,398.85
7978,21,26,0,0,0.0,17,20,1,-1,1.4142135623730951,398.9
7979,19,24,-2,-2,2.8284271247461903,17,21,0,1,1.0,398.95
7980,20,27,1,3,3.1622776601683795,17,22,0,1,1.0,399.0
7981,20,27,0,0,0.0,17,22,0,0,0.0,399.05
7982,20,26,0,-1,1.0,17,22,0,0,0.0,399.1
7983,19,26,-1,0,1.0,17,22,0,0,0.0,399.15
7984,19,26,0,0,0.0,16,22,-1,0,1.0,399.2
7985,19,27,0,1,1.0,16,24,0,2,2.0,399.25
7986,19,26,0,-1,1.0,16,22,0,-2,2.0,399.3
7987,19,27,0,1,1.0,16,22,0,0,0.0,399.35
7988,20,26,1,-1,1.4142135623730951,16,23,0,1,1.0,399.4
7989,18,24,-2,-2,2.8284271247461903,17,22,1,-1,1.4142135623730951,399.45
7990,20,24,2,0,2.0,17,23,0,1,1.0,399.5
7991,18,26,-2,2,2.8284271247461903,17,23,0,0,0.0,399.55
7992,20,25,2,-1,2.23606797749979,17,23,0,0,0.0,399.6
7993,19,25,-1,0,1.0,17,24,0,1,1.0,399.65
7994,19,25,0,0,0.0,18,23,1,-1,1.4142135623730951,399.7
7995,19,27,0,2,2.0,17,22,-1,-1,1.4142135623730951,399.75
7996,18,26,-1,-1,1.4142135623730951,15,22,-2,0,2.0,399.8
7997,19,25,1,-1,1.4142135623730951,17,23,2,1,2.23606797749979,399.85
7998,19,25,0,0,0.0,16,23,-1,0,1.0,399.9
7999,19,26,0,1,1.0,17,23,1,0,1.0,399.95
8000,20,25,1,-1,1.4142135623730951,17,24,0,1,1.0,400.0
8001,20,26,0,1,1.0,16,23,-1,-1,1.4142135623730951,400.05
8002,19,26,-1,0,1.0,16,23,0,0,0.0,400.1
8003,19,25,0,-1,1.0,16,24,0,1,1.0,400.15
8004,20,27,1,2,2.23606797749979,16,23,0,-1,1.0,400.2
8005,19,25,-1,-2,2.23606797749979,17,23,1,0,1.0,400.25
8006,19,26,0,1,1.0,16,24,-1,1,1.4142135623730951,400.3
8007,18,24,-1,-2,2.23606797749979,17,25,1,1,1.4142135623730951,400.35
8008,20,25,2,1,2.23606797749979,16,23,-1,-2,2.23606797749979,400.4
8009,19,26,-1,1,1.4142135623730951,17,23,1,0,1.0,400.45
8010,19,25,0,-1,1.0,17,22,0,-1,1.0,400.5
8011,20,25,1,0,1.0,17,24,0,2,2.0,400.55
8012,20,27,0,2,2.0,17,23,0,-1,1.0,400.6
8013,20,26,0,-1,1.0,16,23,-1,0,1.0,400.65
8014,20,25,0,-1,1.0,15,21,-1,-2,2.23606797749979,400.7
8015,20,25,0,0,0.0,16,22,1,1,1.4142135623730951,400.75
8016,19,26,-1,1,1.4142135623730951,17,22,1,0,1.0,400.8
8017,20,26,1,0,1.0,16,23,-1,1,1.4142135623730951,400.85
8018,20,26,0,0,0.0,16,21,0,-2,2.0,400.9
8019,20,26,0,0,0.0,16,21,0,0,0.0,400.95
8020,20,26,0,0,0.0,16,21,0,0,0.0,401.0
8021,20,25,0,-1,1.0,15,20,-1,-1,1.4142135623730951,401.05
8022,19,26,-1,1,1.4142135623730951,16,21,1,1,1.4142135623730951,401.1
8023,19,24,0,-2,2.0,16,22,0,1,1.0,401.15
8024,20,25,1,1,1.4142135623730951,15,23,-1,1,1.4142135623730951,401.2
8025,20,25,0,0,0.0,16,20,1,-3,3.1622776601683795,401.25
8026,20,25,0,0,0.0,16,24,0,4,4.0,401.3
8027,20,26,0,1,1.0,16,23,0,-1,1.0,401.35
8028,20,25,0,-1,1.0,16,22,0,-1,1.0,401.4
8029,21,26,1,1,1.4142135623730951,16,23,0,1,1.0,401.45
8030,21,24,0,-2,2.0,16,21,0,-2,2.0,401.5
8031,20,23,-1,-1,1.4142135623730951,16,22,0,1,1.0,401.55
8032,19,25,-1,2,2.23606797749979,17,23,1,1,1.4142135623730951,401.6
8033,19,24,0,-1,1.0,16,22,-1,-1,1.4142135623730951,401.65
8034,19,23,0,-1,1.0,17,22,1,0,1.0,401.7
8035,18,24,-1,1,1.4142135623730951,16,23,-1,1,1.4142135623730951,401.75
8036,19,25,1,1,1.4142135623730951,15,21,-1,-2,2.23606797749979,401.8
8037,19,23,0,-2,2.0,15,21,0,0,0.0,401.85
8038,18,24,-1,1,1.4142135623730951,17,22,2,1,2.23606797749979,401.9
8039,18,24,0,0,0.0,17,22,0,0,0.0,401.95
8040,18,24,0,0,0.0,15,21,-2,-1,2.23606797749979,402.0
8041,19,24,1,0,1.0,15,21,0,0,0.0,402.05
8042,19,25,0,1,1.0,16,22,1,1,1.4142135623730951,402.1
8043,19,25,0,0,0.0,15,20,-1,-2,2.23606797749979,402.15
8044,19,25,0,0,0.0,17,22,2,2,2.8284271247461903,402.2
8045,19,25,0,0,0.0,17,22,0,0,0.0,402.25
8046,18,25,-1,0,1.0,16,22,-1,0,1.0,402.3
8047,19,26,1,1,1.4142135623730951,16,23,0,1,1.0,402.35
8048,18,23,-1,-3,3.1622776601683795,16,23,0,0,0.0,402.4
8049,19,24,1,1,1.4142135623730951,16,22,0,-1,1.0,402.45
8050,19,26,0,2,2.0,17,23,1,1,1.4142135623730951,402.5
8051,19,26,0,0,0.0,15,21,-2,-2,2.8284271247461903,402.55
8052,19,25,0,-1,1.0,17,22,2,1,2.23606797749979,402.6
8053,19,26,0,1,1.0,16,21,-1,-1,1.4142135623730951,402.65
8054,19,26,0,0,0.0,16,21,0,0,0.0,402.7
8055,19,25,0,-1,1.0,17,21,1,0,1.0,402.75
8056,19,26,0,1,1.0,16,21,-1,0,1.0,402.8
8057,19,26,0,0,0.0,17,20,1,-1,1.4142135623730951,402.85
8058,19,26,0,0,0.0,17,22,0,2,2.0,402.9
8059,19,26,0,0,0.0,17,22,0,0,0.0,402.95
8060,18,26,-1,0,1.0,17,22,0,0,0.0,403.0
8061,17,26,-1,0,1.0,17,23,0,1,1.0,403.05
8062,18,26,1,0,1.0,18,23,1,0,1.0,403.1
8063,18,26,0,0,0.0,17,23,-1,0,1.0,403.15
8064,18,27,0,1,1.0,17,22,0,-1,1.0,403.2
8065,17,25,-1,-2,2.23606797749979,17,23,0,1,1.0,403.25
8066,18,25,1,0,1.0,17,23,0,0,0.0,403.3
8067,19,26,1,1,1.4142135623730951,17,23,0,0,0.0,403.35
8068,19,26,0,0,0.0,18,24,1,1,1.4142135623730951,403.4
8069,19,26,0,0,0.0,18,24,0,0,0.0,403.45
8070,19,26,0,0,0.0,18,24,0,0,0.0,403.5
8071,19,25,0,-1,1.0,19,24,1,0,1.0,403.55
8072,19,26,0,1,1.0,18,23,-1,-1,1.4142135623730951,403.6
8073,19,26,0,0,0.0,19,23,1,0,1.0,403.65
8074,19,26,0,0,0.0,19,23,0,0,0.0,403.7
8075,19,25,0,-1,1.0,18,23,-1,0,1.0,403.75
8076,18,23,-1,-2,2.23606797749979,18,23,0,0,0.0,403.8
8077,19,25,1,2,2.23606797749979,19,23,1,0,1.0,403.85
8078,19,24,0,-1,1.0,18,23,-1,0,1.0,403.9
8079,19,26,0,2,2.0,17,24,-1,1,1.4142135623730951,403.95
8080,18,25,-1,-1,1.4142135623730951,18,23,1,-1,1.4142135623730951,404.0
8081,19,26,1,1,1.4142135623730951,17,23,-1,0,1.0,404.05
8082,20,26,1,0,1.0,17,22,0,-1,1.0,404.1
8083,20,26,0,0,0.0,17,22,0,0,0.0,404.15
8084,18,24,-2,-2,2.8284271247461903,17,23,0,1,1.0,404.2
8085,18,24,0,0,0.0,18,23,1,0,1.0,404.25
8086,17,23,-1,-1,1.4142135623730951,19,24,1,1,1.4142135623730951,404.3
8087,18,24,1,1,1.4142135623730951,19,23,0,-1,1.0,404.35
8088,18,26,0,2,2.0,18,22,-1,-1,1.4142135623730951,404.4
8089,17,26,-1,0,1.0,18,22,0,0,0.0,404.45
8090,19,26,2,0,2.0,19,24,1,2,2.23606797749979,404.5
8091,19,26,0,0,0.0,19,23,0,-1,1.0,404.55
8092,18,26,-1,0,1.0,17,21,-2,-2,2.8284271247461903,404.6
8093,19,26,1,0,1.0,18,22,1,1,1.4142135623730951,404.65
8094,19,25,0,-1,1.0,17,22,-1,0,1.0,404.7
8095,20,27,1,2,2.23606797749979,17,21,0,-1,1.0,404.75
8096,20,25,0,-2,2.0,18,22,1,1,1.4142135623730951,404.8
8097,20,24,0,-1,1.0,18,22,0,0,0.0,404.85
8098,19,26,-1,2,2.23606797749979,18,22,0,0,0.0,404.9
8099,17,26,-2,0,2.0,18,23,0,1,1.0,404.95
8100,18,27,1,1,1.4142135623730951,17,21,-1,-2,2.23606797749979,405.0
8101,17,26,-1,-1,1.4142135623730951,17,21,0,0,0.0,405.05
8102,17,27,0,1,1.0,18,22,1,1,1.4142135623730951,405.1
8103,18,27,1,0,1.0,18,23,0,1,1.0,405.15
8104,18,27,0,0,0.0,18,23,0,0,0.0,405.2
8105,17,25,-1,-2,2.23606797749979,18,23,0,0,0.0,405.25
8106,18,26,1,1,1.4142135623730951,18,24,0,1,1.0,405.3
8107,19,25,1,-1,1.4142135623730951,17,23,-1,-1,1.4142135623730951,405.35
8108,18,26,-1,1,1.4142135623730951,18,23,1,0,1.0,405.4
8109,17,26,-1,0,1.0,19,22,1,-1,1.4142135623730951,405.45
8110,18,26,1,0,1.0,18,23,-1,1,1.4142135623730951,405.5
8111,19,25,1,-1,1.4142135623730951,17,22,-1,-1,1.4142135623730951,405.55
8112,18,26,-1,1,1.4142135623730951,17,22,0,0,0.0,405.6
8113,19,26,1,0,1.0,17,22,0,0,0.0,405.65
8114,18,26,-1,0,1.0,16,22,-1,0,1.0,405.7
8115,18,26,0,0,0.0,15,23,-1,1,1.4142135623730951,405.75
8116,20,23,2,-3,3.605551275463989,16,23,1,0,1.0,405.8
8117,18,26,-2,3,3.605551275463989,16,22,0,-1,1.0,405.85
8118,19,27,1,1,1.4142135623730951,15,22,-1,0,1.0,405.9
8119,18,25,-1,-2,2.23606797749979,16,23,1,1,1.4142135623730951,405.95
8120,19,26,1,1,1.4142135623730951,16,23,0,0,0.0,406.0
8121,20,26,1,0,1.0,16,22,0,-1,1.0,406.05
8122,19,26,-1,0,1.0,16,22,0,0,0.0,406.1
8123,21,24,2,-2,2.8284271247461903,16,22,0,0,0.0,406.15
8124,20,25,-1,1,1.4142135623730951,16,22,0,0,0.0,406.2
8125,19,26,-1,1,1.4142135623730951,17,23,1,1,1.4142135623730951,406.25
8126,20,26,1,0,1.0,16,23,-1,0,1.0,406.3
8127,21,25,1,-1,1.4142135623730951,16,23,0,0,0.0,406.35
8128,19,26,-2,1,2.23606797749979,16,22,0,-1,1.0,406.4
8129,20,25,1,-1,1.4142135623730951,15,22,-1,0,1.0,406.45
8130,19,26,-1,1,1.4142135623730951,15,22,0,0,0.0,406.5
8131,20,26,1,0,1.0,16,22,1,0,1.0,406.55
8132,20,26,0,0,0.0,16,21,0,-1,1.0,406.6
8133,21,26,1,0,1.0,16,22,0,1,1.0,406.65
8134,20,26,-1,0,1.0,16,23,0,1,1.0,406.7
8135,21,26,1,0,1.0,16,22,0,-1,1.0,406.75
8136,21,26,0,0,0.0,15,22,-1,0,1.0,406.8
8137,22,26,1,0,1.0,15,21,0,-1,1.0,406.85
8138,21,25,-1,-1,1.4142135623730951,16,21,1,0,1.0,406.9
8139,22,25,1,0,1.0,17,20,1,-1,1.4142135623730951,406.95
8140,21,25,-1,0,1.0,16,21,-1,1,1.4142135623730951,407.0
8141,21,26,0,1,1.0,16,19,0,-2,2.0,407.05
8142,22,25,1,-1,1.4142135623730951,16,22,0,3,3.0,407.1
8143,20,25,-2,0,2.0,16,22,0,0,0.0,407.15
8144,21,26,1,1,1.4142135623730951,16,22,0,0,0.0,407.2
8145,20,25,-1,-1,1.4142135623730951,16,21,0,-1,1.0,407.25
8146,19,24,-1,-1,1.4142135623730951,17,22,1,1,1.4142135623730951,407.3
8147,21,25,2,1,2.23606797749979,16,22,-1,0,1.0,407.35
8148,21,25,0,0,0.0,16,21,0,-1,1.0,407.4
8149,21,24,0,-1,1.0,16,22,0,1,1.0,407.45
8150,21,24,0,0,0.0,17,21,1,-1,1.4142135623730951,407.5
8151,20,23,-1,-1,1.4142135623730951,17,22,0,1,1.0,407.55
8152,21,24,1,1,1.4142135623730951,17,21,0,-1,1.0,407.6
8153,21,25,0,1,1.0,14,20,-3,-1,3.1622776601683795,407.65
8154,21,24,0,-1,1.0,16,19,2,-1,2.23606797749979,407.7
8155,21,24,0,0,0.0,17,21,1,2,2.23606797749979,407.75
8156,21,24,0,0,0.0,17,22,0,1,1.0,407.8
8157,21,23,0,-1,1.0,18,21,1,-1,1.4142135623730951,407.85
8158,21,24,0,1,1.0,18,22,0,1,1.0,407.9
8159,20,25,-1,1,1.4142135623730951,16,22,-2,0,2.0,407.95
8160,20,25,0,0,0.0,15,20,-1,-2,2.23606797749979,408.0
8161,20,26,0,1,1.0,16,22,1,2,2.23606797749979,408.05
8162,20,25,0,-1,1.0,16,21,0,-1,1.0,408.1
8163,21,26,1,1,1.4142135623730951,16,21,0,0,0.0,408.15
8164,21,25,0,-1,1.0,16,22,0,1,1.0,408.2
8165,21,25,0,0,0.0,16,23,0,1,1.0,408.25
8166,21,25,0,0,0.0,16,23,0,0,0.0,408.3
8167,22,24,1,-1,1.4142135623730951,16,23,0,0,0.0,408.35
8168,21,24,-1,0,1.0,17,23,1,0,1.0,408.4
8169,20,25,-1,1,1.4142135623730951,16,22,-1,-1,1.4142135623730951,408.45
8170,20,25,0,0,0.0,15,22,-1,0,1.0,408.5
8171,19,25,-1,0,1.0,15,23,0,1,1.0,408.55
8172,20,25,1,0,1.0,15,23,0,0,0.0,408.6
8173,20,25,0,0,0.0,16,23,1,0,1.0,408.65
8174,20,26,0,1,1.0,16,23,0,0,0.0,408.7
8175,19,26,-1,0,1.0,16,24,0,1,1.0,408.75
8176,20,25,1,-1,1.4142135623730951,16,23,0,-1,1.0,408.8
8177,20,26,0,1,1.0,16,24,0,1,1.0,408.85
8178,20,25,0,-1,1.0,17,22,1,-2,2.23606797749979,408.9
8179,18,23,-2,-2,2.8284271247461903,16,22,-1,0,1.0,408.95
8180,20,25,2,2,2.8284271247461903,16,22,0,0,0.0,409.0
8181,21,25,1,0,1.0,17,23,1,1,1.4142135623730951,409.05
8182,21,25,0,0,0.0,17,22,0,-1,1.0,409.1
8183,20,25,-1,0,1.0,17,20,0,-2,2.0,409.15
8184,20,24,0,-1,1.0,16,22,-1,2,2.23606797749979,409.2
8185,20,24,0,0,0.0,17,21,1,-1,1.4142135623730951,409.25
8186,20,25,0,1,1.0,16,21,-1,0,1.0,409.3
8187,20,25,0,0,0.0,16,21,0,0,0.0,409.35
8188,20,24,0,-1,1.0,16,20,0,-1,1.0,409.4
8189,20,25,0,1,1.0,16,22,0,2,2.0,409.45
8190,20,25,0,0,0.0,17,22,1,0,1.0,409.5
8191,21,24,1,-1,1.4142135623730951,18,21,1,-1,1.4142135623730951,409.55
8192,20,25,-1,1,1.4142135623730951,17,21,-1,0,1.0,409.6
8193,20,25,0,0,0.0,16,20,-1,-1,1.4142135623730951,409.65
8194,20,26,0,1,1.0,16,18,0,-2,2.0,409.7
8195,20,26,0,0,0.0,15,22,-1,4,4.123105625617661,409.75
8196,19,25,-1,-1,1.4142135623730951,15,20,0,-2,2.0,409.8
8197,21,24,2,-1,2.23606797749979,16,21,1,1,1.4142135623730951,409.85
8198,20,25,-1,1,1.4142135623730951,15,21,-1,0,1.0,409.9
8199,20,25,0,0,0.0,16,21,1,0,1.0,409.95
8200,21,26,1,1,1.4142135623730951,16,22,0,1,1.0,410.0
8201,21,26,0,0,0.0,16,22,0,0,0.0,410.05
8202,21,25,0,-1,1.0,18,21,2,-1,2.23606797749979,410.1
8203,20,24,-1,-1,1.4142135623730951,16,21,-2,0,2.0,410.15
8204,,,,,,17,22,1,1,1.4142135623730951,410.2
8205,21,25,1,1,1.4142135623730951,16,21,-1,-1,1.4142135623730951,410.25
8206,20,25,-1,0,1.0,18,20,2,-1,2.23606797749979,410.3
8207,20,25,0,0,0.0,17,21,-1,1,1.4142135623730951,410.35
8208,20,25,0,0,0.0,16,22,-1,1,1.4142135623730951,410.4
8209,20,24,0,-1,1.0,16,22,0,0,0.0,410.45
8210,21,24,1,0,1.0,17,21,1,-1,1.4142135623730951,410.5
8211,21,24,0,0,0.0,18,22,1,1,1.4142135623730951,410.55
8212,20,24,-1,0,1.0,17,22,-1,0,1.0,410.6
8213,20,23,0,-1,1.0,16,21,-1,-1,1.4142135623730951,410.65
8214,22,22,2,-1,2.23606797749979,17,20,1,-1,1.4142135623730951,410.7
8215,21,24,-1,2,2.23606797749979,17,21,0,1,1.0,410.75
8216,21,23,0,-1,1.0,18,21,1,0,1.0,410.8
8217,21,25,0,2,2.0,17,20,-1,-1,1.4142135623730951,410.85
8218,22,24,1,-1,1.4142135623730951,18,20,1,0,1.0,410.9
8219,22,24,0,0,0.0,18,21,0,1,1.0,410.95
8220,21,24,-1,0,1.0,19,20,1,-1,1.4142135623730951,411.0
8221,22,24,1,0,1.0,17,22,-2,2,2.8284271247461903,411.05
8222,20,23,-2,-1,2.23606797749979,17,21,0,-1,1.0,411.1
8223,21,23,1,0,1.0,17,21,0,0,0.0,411.15
8224,21,22,0,-1,1.0,16,21,-1,0,1.0,411.2
8225,22,22,1,0,1.0,17,21,1,0,1.0,411.25
8226,22,23,0,1,1.0,16,20,-1,-1,1.4142135623730951,411.3
8227,21,24,-1,1,1.4142135623730951,16,19,0,-1,1.0,411.35
8228,22,23,1,-1,1.4142135623730951,16,20,0,1,1.0,411.4
8229,22,24,0,1,1.0,15,20,-1,0,1.0,411.45
8230,22,26,0,2,2.0,16,21,1,1,1.4142135623730951,411.5
8231,18,26,-4,0,4.0,17,22,1,1,1.4142135623730951,411.55
8232,14,23,-4,-3,5.0,17,22,0,0,0.0,411.6
8233,20,24,6,1,6.082762530298219,18,21,1,-1,1.4142135623730951,411.65
8234,21,24,1,0,1.0,17,22,-1,1,1.4142135623730951,411.7
8235,19,24,-2,0,2.0,16,19,-1,-3,3.1622776601683795,411.75
8236,19,22,0,-2,2.0,17,21,1,2,2.23606797749979,411.8
8237,20,24,1,2,2.23606797749979,17,20,0,-1,1.0,411.85
8238,20,25,0,1,1.0,17,21,0,1,1.0,411.9
8239,20,25,0,0,0.0,16,20,-1,-1,1.4142135623730951,411.95
8240,20,24,0,-1,1.0,17,21,1,1,1.4142135623730951,412.0
8241,20,24,0,0,0.0,17,21,0,0,0.0,412.05
8242,20,24,0,0,0.0,17,19,0,-2,2.0,412.1
8243,19,24,-1,0,1.0,17,21,0,2,2.0,412.15
8244,19,23,0,-1,1.0,16,20,-1,-1,1.4142135623730951,412.2
8245,20,24,1,1,1.4142135623730951,17,20,1,0,1.0,412.25
8246,20,26,0,2,2.0,17,20,0,0,0.0,412.3
8247,20,25,0,-1,1.0,17,20,0,0,0.0,412.35
8248,19,25,-1,0,1.0,17,21,0,1,1.0,412.4
8249,20,25,1,0,1.0,17,21,0,0,0.0,412.45
8250,20,24,0,-1,1.0,18,22,1,1,1.4142135623730951,412.5
8251,20,26,0,2,2.0,18,22,0,0,0.0,412.55
8252,20,24,0,-2,2.0,18,22,0,0,0.0,412.6
8253,20,25,0,1,1.0,18,22,0,0,0.0,412.65
8254,20,25,0,0,0.0,17,21,-1,-1,1.4142135623730951,412.7
8255,21,25,1,0,1.0,18,21,1,0,1.0,412.75
8256,19,25,-2,0,2.0,17,21,-1,0,1.0,412.8
8257,19,25,0,0,0.0,18,21,1,0,1.0,412.85
8258,19,25,0,0,0.0,18,21,0,0,0.0,412.9
8259,18,24,-1,-1,1.4142135623730951,18,20,0,-1,1.0,412.95
8260,19,25,1,1,1.4142135623730951,18,20,0,0,0.0,413.0
8261,19,24,0,-1,1.0,18,21,0,1,1.0,413.05
8262,19,24,0,0,0.0,19,21,1,0,1.0,413.1
8263,18,25,-1,1,1.4142135623730951,18,21,-1,0,1.0,413.15
8264,18,25,0,0,0.0,18,21,0,0,0.0,413.2
8265,19,25,1,0,1.0,19,20,1,-1,1.4142135623730951,413.25
8266,18,25,-1,0,1.0,19,21,0,1,1.0,413.3
8267,19,26,1,1,1.4142135623730951,19,20,0,-1,1.0,413.35
8268,19,26,0,0,0.0,19,21,0,1,1.0,413.4
8269,19,25,0,-1,1.0,20,21,1,0,1.0,413.45
8270,18,26,-1,1,1.4142135623730951,19,21,-1,0,1.0,413.5
8271,19,25,1,-1,1.4142135623730951,18,21,-1,0,1.0,413.55
8272,19,25,0,0,0.0,18,22,0,1,1.0,413.6
8273,20,25,1,0,1.0,18,22,0,0,0.0,413.65
8274,20,26,0,1,1.0,17,22,-1,0,1.0,413.7
8275,20,26,0,0,0.0,18,21,1,-1,1.4142135623730951,413.75
8276,21,25,1,-1,1.4142135623730951,18,22,0,1,1.0,413.8
8277,20,26,-1,1,1.4142135623730951,18,23,0,1,1.0,413.85
8278,20,26,0,0,0.0,18,21,0,-2,2.0,413.9
8279,20,25,0,-1,1.0,17,21,-1,0,1.0,413.95
8280,18,25,-2,0,2.0,17,22,0,1,1.0,414.0
8281,20,27,2,2,2.8284271247461903,17,23,0,1,1.0,414.05
8282,20,28,0,1,1.0,17,22,0,-1,1.0,414.1
8283,20,28,0,0,0.0,17,21,0,-1,1.0,414.15
8284,19,27,-1,-1,1.4142135623730951,17,22,0,1,1.0,414.2
8285,19,27,0,0,0.0,18,22,1,0,1.0,414.25
8286,19,25,0,-2,2.0,18,23,0,1,1.0,414.3
8287,20,26,1,1,1.4142135623730951,17,23,-1,0,1.0,414.35
8288,19,27,-1,1,1.4142135623730951,16,23,-1,0,1.0,414.4
8289,20,28,1,1,1.4142135623730951,16,22,0,-1,1.0,414.45
8290,20,26,0,-2,2.0,16,23,0,1,1.0,414.5
8291,19,27,-1,1,1.4142135623730951,18,23,2,0,2.0,414.55
8292,20,27,1,0,1.0,18,21,0,-2,2.0,414.6
8293,19,26,-1,-1,1.4142135623730951,18,22,0,1,1.0,414.65
8294,18,25,-1,-1,1.4142135623730951,18,23,0,1,1.0,414.7
8295,19,26,1,1,1.4142135623730951,17,22,-1,-1,1.4142135623730951,414.75
8296,18,26,-1,0,1.0,17,22,0,0,0.0,414.8
8297,19,26,1,0,1.0,17,23,0,1,1.0,414.85
8298,19,24,0,-2,2.0,17,22,0,-1,1.0,414.9
8299,20,27,1,3,3.1622776601683795,17,22,0,0,0.0,414.95
8300,19,27,-1,0,1.0,17,23,0,1,1.0,415.0
8301,19,27,0,0,0.0,17,22,0,-1,1.0,415.05
8302,20,27,1,0,1.0,17,23,0,1,1.0,415.1
8303,18,26,-2,-1,2.23606797749979,17,22,0,-1,1.0,415.15
8304,19,25,1,-1,1.4142135623730951,17,22,0,0,0.0,415.2
8305,19,25,0,0,0.0,18,22,1,0,1.0,415.25
8306,18,25,-1,0,1.0,17,23,-1,1,1.4142135623730951,415.3
8307,19,26,1,1,1.4142135623730951,16,22,-1,-1,1.4142135623730951,415.35
8308,18,26,-1,0,1.0,17,22,1,0,1.0,415.4
8309,17,26,-1,0,1.0,17,22,0,0,0.0,415.45
8310,18,27,1,1,1.4142135623730951,17,22,0,0,0.0,415.5
8311,18,27,0,0,0.0,18,22,1,0,1.0,415.55
8312,18,27,0,0,0.0,17,22,-1,0,1.0,415.6
8313,17,27,-1,0,1.0,18,22,1,0,1.0,415.65
8314,18,26,1,-1,1.4142135623730951,19,22,1,0,1.0,415.7
8315,17,27,-1,1,1.4142135623730951,18,22,-1,0,1.0,415.75
8316,18,26,1,-1,1.4142135623730951,18,22,0,0,0.0,415.8
8317,18,26,0,0,0.0,18,22,0,0,0.0,415.85
8318,18,26,0,0,0.0,19,22,1,0,1.0,415.9
8319,19,26,1,0,1.0,18,21,-1,-1,1.4142135623730951,415.95
8320,18,27,-1,1,1.4142135623730951,19,20,1,-1,1.4142135623730951,416.0
8321,18,25,0,-2,2.0,17,22,-2,2,2.8284271247461903,416.05
8322,19,24,1,-1,1.4142135623730951,17,21,0,-1,1.0,416.1
8323,19,24,0,0,0.0,18,23,1,2,2.23606797749979,416.15
8324,17,27,-2,3,3.605551275463989,18,23,0,0,0.0,416.2
8325,18,28,1,1,1.4142135623730951,18,23,0,0,0.0,416.25
8326,19,27,1,-1,1.4142135623730951,17,24,-1,1,1.4142135623730951,416.3
8327,19,27,0,0,0.0,17,24,0,0,0.0,416.35
8328,19,28,0,1,1.0,16,23,-1,-1,1.4142135623730951,416.4
